


================================================================================
COMPREHENSIVE REVERSIBLE QWEN3 EVALUATION SUITE
================================================================================

🔬 PHASE 1: Basic Performance & Memory Efficiency
------------------------------------------------------------
============================================================
ENHANCED REVERSIBLE QWEN3 COMPREHENSIVE BENCHMARKS
============================================================
Loading WikiText-2 dataset...
Loading WikiText dataset...
Loaded WikiText: Train=36718, Val=3760, Test=4358
Dataset loaded: Train=36718, Val=3760, Test=4358
Text analysis - Empty: 12951, Short (<20 chars): 2567, Valid (>=20 chars): 21200
Creating tokenizer...
Creating WikiText tokenizer...
Found 23547 valid texts for tokenizer training
Used 23547 texts for tokenizer training
Actual vocabulary size: 5000
Sample tokenization test:
  Text length: 30 chars
  Token count: 12
  First 10 tokens: ['<bos>', '=', 'Val', 'ky', 'ri', 'a', 'Ch', 'ronic', 'les', 'III']
Creating WikiText datasets...
Special tokens - pad: 1, unk: 0, bos: 2, eos: 3
Processing 20887 valid texts from 36718 total texts...
Created WikiText dataset with 13302 sequences
Special tokens - pad: 1, unk: 0, bos: 2, eos: 3
Processing 2203 valid texts from 3760 total texts...
Created WikiText dataset with 1352 sequences
Special tokens - pad: 1, unk: 0, bos: 2, eos: 3
Processing 2542 valid texts from 4358 total texts...
Created WikiText dataset with 1600 sequences
Debugging train...
Dataset length: 13302
Sample input shape: torch.Size([256])
Sample target shape: torch.Size([256])
Sample input tokens (first 10): [2, 54, 3524, 185, 1305, 2881, 2835, 1085, 68, 22]
Sample target tokens (first 10): [54, 3524, 185, 1305, 2881, 2835, 1085, 68, 22, 29]
Ignore tokens (-100) in sample: 57
Token range - input: [1, 4794]
Token range - target: [-100, 4794]
Debugging validation...
Dataset length: 1352
Sample input shape: torch.Size([256])
Sample target shape: torch.Size([256])
Sample input tokens (first 10): [2, 43, 1049, 1028, 1081, 4934, 2090, 1081, 15, 1550]
Sample target tokens (first 10): [43, 1049, 1028, 1081, 4934, 2090, 1081, 15, 1550, 1031]
Ignore tokens (-100) in sample: 48
Token range - input: [1, 4934]
Token range - target: [-100, 4934]
Debugging test...
Dataset length: 1600
Sample input shape: torch.Size([256])
Sample target shape: torch.Size([256])
Sample input tokens (first 10): [2, 2862, 37, 1037, 79, 1069, 1033, 1018, 2233, 1458]
Sample target tokens (first 10): [2862, 37, 1037, 79, 1069, 1033, 1018, 2233, 1458, 15]
Ignore tokens (-100) in sample: 13
Token range - input: [1, 4910]
Token range - target: [-100, 4910]
Setting up models...
Created reversible_standard model (473,501,696 params)
Created non_reversible_standard model (473,501,696 params)

==================================================
ENHANCED TESTING: reversible_standard
==================================================
1. Calculating baseline language modeling metrics...
Calculating perplexity with up to 10 batches...
Perplexity calculation: 10 valid batches, 4161 total tokens
Final perplexity: 6656.25 (avg_loss: 8.8033)
2. Measuring computational efficiency...
3. Analyzing memory efficiency...
4. Testing memory scaling...
  Seq 128: 3644.5 MB (28.473 MB/token)
  Seq 256: 3668.1 MB (14.329 MB/token)
  Seq 512: 3707.8 MB (7.242 MB/token)
5. Fine-tuning with enhanced metrics...
Training config: LR=0.0001, Epochs=8
Data loaders - Train: 6651 batches, Val: 676 batches
Epoch 1, Batch 4110: Loss: 0.1389, Acc: 92.5%, LR: 0.000100
Epoch 1, Batch 4140: Loss: 0.0107, Acc: 92.6%, LR: 0.000100
Epoch 1, Batch 4170: Loss: 0.0026, Acc: 92.6%, LR: 0.000100
Epoch 1, Batch 4200: Loss: 0.0101, Acc: 92.7%, LR: 0.000100
Epoch 1, Batch 4230: Loss: 0.0248, Acc: 92.7%, LR: 0.000100
Epoch 1, Batch 4260: Loss: 0.0489, Acc: 92.8%, LR: 0.000100
Epoch 1, Batch 4290: Loss: 0.0365, Acc: 92.8%, LR: 0.000100
Epoch 1, Batch 4320: Loss: 0.0153, Acc: 92.9%, LR: 0.000100
Epoch 1, Batch 4350: Loss: 0.0836, Acc: 92.9%, LR: 0.000100
Epoch 1, Batch 4380: Loss: 0.0238, Acc: 93.0%, LR: 0.000100
Epoch 1, Batch 4410: Loss: 0.0081, Acc: 93.0%, LR: 0.000100
Epoch 1, Batch 4440: Loss: 0.0008, Acc: 93.0%, LR: 0.000100
Epoch 1, Batch 4470: Loss: 0.0393, Acc: 93.1%, LR: 0.000100
Epoch 1, Batch 4500: Loss: 0.0007, Acc: 93.1%, LR: 0.000100
Epoch 1, Batch 4530: Loss: 0.0159, Acc: 93.2%, LR: 0.000100
Epoch 1, Batch 4560: Loss: 0.0170, Acc: 93.2%, LR: 0.000100
Epoch 1, Batch 4590: Loss: 0.0005, Acc: 93.3%, LR: 0.000100
Epoch 1, Batch 4620: Loss: 0.0291, Acc: 93.3%, LR: 0.000100
Epoch 1, Batch 4650: Loss: 0.0197, Acc: 93.3%, LR: 0.000100
Epoch 1, Batch 4680: Loss: 0.0063, Acc: 93.4%, LR: 0.000100
Epoch 1, Batch 4710: Loss: 0.0176, Acc: 93.4%, LR: 0.000100
Epoch 1, Batch 4740: Loss: 0.0099, Acc: 93.5%, LR: 0.000100
Epoch 1, Batch 4770: Loss: 0.0259, Acc: 93.5%, LR: 0.000100
Epoch 1, Batch 4800: Loss: 0.0566, Acc: 93.5%, LR: 0.000100
Epoch 1, Batch 4830: Loss: 0.0148, Acc: 93.6%, LR: 0.000099
Epoch 1, Batch 4860: Loss: 0.0119, Acc: 93.6%, LR: 0.000099
Epoch 1, Batch 4890: Loss: 0.0420, Acc: 93.7%, LR: 0.000099
Epoch 1, Batch 4920: Loss: 0.0173, Acc: 93.7%, LR: 0.000099
Epoch 1, Batch 4950: Loss: 0.0704, Acc: 93.7%, LR: 0.000099
Epoch 1, Batch 4980: Loss: 0.0061, Acc: 93.8%, LR: 0.000099
Epoch 1, Batch 5010: Loss: 0.0103, Acc: 93.8%, LR: 0.000099
Epoch 1, Batch 5040: Loss: 0.0221, Acc: 93.8%, LR: 0.000099
Epoch 1, Batch 5070: Loss: 0.0251, Acc: 93.9%, LR: 0.000099
Epoch 1, Batch 5100: Loss: 0.0009, Acc: 93.9%, LR: 0.000099
Epoch 1, Batch 5130: Loss: 0.0081, Acc: 93.9%, LR: 0.000099
Epoch 1, Batch 5160: Loss: 0.0413, Acc: 94.0%, LR: 0.000099
Epoch 1, Batch 5190: Loss: 0.0210, Acc: 94.0%, LR: 0.000099
Epoch 1, Batch 5220: Loss: 0.0268, Acc: 94.0%, LR: 0.000099
Epoch 1, Batch 5250: Loss: 0.0201, Acc: 94.1%, LR: 0.000099
Epoch 1, Batch 5280: Loss: 0.0247, Acc: 94.1%, LR: 0.000099
Epoch 1, Batch 5310: Loss: 0.0138, Acc: 94.1%, LR: 0.000099
Epoch 1, Batch 5340: Loss: 0.0171, Acc: 94.2%, LR: 0.000099
Epoch 1, Batch 5370: Loss: 0.0373, Acc: 94.2%, LR: 0.000099
Epoch 1, Batch 5400: Loss: 0.0118, Acc: 94.2%, LR: 0.000099
Epoch 1, Batch 5430: Loss: 0.0192, Acc: 94.2%, LR: 0.000099
Epoch 1, Batch 5460: Loss: 0.0004, Acc: 94.3%, LR: 0.000099
Epoch 1, Batch 5490: Loss: 0.0242, Acc: 94.3%, LR: 0.000099
Epoch 1, Batch 5520: Loss: 0.0276, Acc: 94.3%, LR: 0.000099
Epoch 1, Batch 5550: Loss: 0.0217, Acc: 94.4%, LR: 0.000099
Epoch 1, Batch 5580: Loss: 0.0228, Acc: 94.4%, LR: 0.000099
Epoch 1, Batch 5610: Loss: 0.0806, Acc: 94.4%, LR: 0.000099
Epoch 1, Batch 5640: Loss: 0.0007, Acc: 94.4%, LR: 0.000099
Epoch 1, Batch 5670: Loss: 0.0087, Acc: 94.5%, LR: 0.000099
Epoch 1, Batch 5700: Loss: 0.0214, Acc: 94.5%, LR: 0.000099
Epoch 1, Batch 5730: Loss: 0.0093, Acc: 94.5%, LR: 0.000099
Epoch 1, Batch 5760: Loss: 0.0009, Acc: 94.6%, LR: 0.000099
Epoch 1, Batch 5790: Loss: 0.0230, Acc: 94.6%, LR: 0.000099
Epoch 1, Batch 5820: Loss: 0.0289, Acc: 94.6%, LR: 0.000099
Epoch 1, Batch 5850: Loss: 0.0485, Acc: 94.6%, LR: 0.000099
Epoch 1, Batch 5880: Loss: 0.0374, Acc: 94.7%, LR: 0.000099
Epoch 1, Batch 5910: Loss: 0.0405, Acc: 94.7%, LR: 0.000099
Epoch 1, Batch 5940: Loss: 0.0036, Acc: 94.7%, LR: 0.000099
Epoch 1, Batch 5970: Loss: 0.0352, Acc: 94.7%, LR: 0.000099
Epoch 1, Batch 6000: Loss: 0.0011, Acc: 94.8%, LR: 0.000099
Epoch 1, Batch 6030: Loss: 0.0091, Acc: 94.8%, LR: 0.000099
Epoch 1, Batch 6060: Loss: 0.0277, Acc: 94.8%, LR: 0.000099
Epoch 1, Batch 6090: Loss: 0.0144, Acc: 94.8%, LR: 0.000099
Epoch 1, Batch 6120: Loss: 0.0166, Acc: 94.9%, LR: 0.000099
Epoch 1, Batch 6150: Loss: 0.0004, Acc: 94.9%, LR: 0.000099
Epoch 1, Batch 6180: Loss: 0.0005, Acc: 94.9%, LR: 0.000099
Epoch 1, Batch 6210: Loss: 0.0414, Acc: 94.9%, LR: 0.000099
Epoch 1, Batch 6240: Loss: 0.0351, Acc: 95.0%, LR: 0.000099
Epoch 1, Batch 6270: Loss: 0.0299, Acc: 95.0%, LR: 0.000099
Epoch 1, Batch 6300: Loss: 0.1506, Acc: 95.0%, LR: 0.000099
Epoch 1, Batch 6330: Loss: 0.0308, Acc: 95.0%, LR: 0.000099
Epoch 1, Batch 6360: Loss: 0.0134, Acc: 95.0%, LR: 0.000099
Epoch 1, Batch 6390: Loss: 0.0015, Acc: 95.1%, LR: 0.000099
Epoch 1, Batch 6420: Loss: 0.0397, Acc: 95.1%, LR: 0.000099
Epoch 1, Batch 6450: Loss: 0.0003, Acc: 95.1%, LR: 0.000099
Epoch 1, Batch 6480: Loss: 0.0008, Acc: 95.1%, LR: 0.000099
Epoch 1, Batch 6510: Loss: 0.0004, Acc: 95.1%, LR: 0.000099
Epoch 1, Batch 6540: Loss: 0.0191, Acc: 95.2%, LR: 0.000099
Epoch 1, Batch 6570: Loss: 0.0005, Acc: 95.2%, LR: 0.000099
Epoch 1, Batch 6600: Loss: 0.0169, Acc: 95.2%, LR: 0.000099
Epoch 1, Batch 6630: Loss: 0.0115, Acc: 95.2%, LR: 0.000099
Starting validation with 676 batches...
Validation: 676 batches, 290007 tokens, loss: 0.0222, acc: 99.7%
Epoch 1: Train Loss: 0.3399, Val Loss: 0.0222, Train Acc: 95.2%, Val Acc: 99.7%, Time: 506.45s, Memory: 12689.8MB, LR: 0.000099
Epoch 2, Batch 0: Loss: 0.0179, Acc: 99.8%, LR: 0.000099
Epoch 2, Batch 30: Loss: 0.0004, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 60: Loss: 0.0205, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 90: Loss: 0.0303, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 120: Loss: 0.0135, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 150: Loss: 0.0006, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 180: Loss: 0.0098, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 210: Loss: 0.0191, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 240: Loss: 0.0154, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 270: Loss: 0.0106, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 300: Loss: 0.0223, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 330: Loss: 0.0236, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 360: Loss: 0.0006, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 390: Loss: 0.0004, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 420: Loss: 0.0015, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 450: Loss: 0.0267, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 480: Loss: 0.0008, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 510: Loss: 0.0200, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 540: Loss: 0.0073, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 570: Loss: 0.0002, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 600: Loss: 0.0192, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 630: Loss: 0.0685, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 660: Loss: 0.0005, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 690: Loss: 0.0194, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 720: Loss: 0.0058, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 750: Loss: 0.0169, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 780: Loss: 0.0423, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 810: Loss: 0.0087, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 840: Loss: 0.0618, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 870: Loss: 0.0064, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 900: Loss: 0.0107, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 930: Loss: 0.0117, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 960: Loss: 0.0006, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 990: Loss: 0.0045, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1020: Loss: 0.0188, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1050: Loss: 0.0371, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1080: Loss: 0.0001, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1110: Loss: 0.0052, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1140: Loss: 0.0097, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1170: Loss: 0.0002, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1200: Loss: 0.0005, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1230: Loss: 0.0545, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1260: Loss: 0.0431, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1290: Loss: 0.0008, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1320: Loss: 0.0226, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1350: Loss: 0.0370, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1380: Loss: 0.0011, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1410: Loss: 0.0305, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1440: Loss: 0.0171, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1470: Loss: 0.0099, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1500: Loss: 0.0005, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1530: Loss: 0.0002, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1560: Loss: 0.0244, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1590: Loss: 0.0230, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1620: Loss: 0.0267, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1650: Loss: 0.0001, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1680: Loss: 0.0003, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1710: Loss: 0.0080, Acc: 99.7%, LR: 0.000099
Epoch 2, Batch 1740: Loss: 0.0004, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1770: Loss: 0.0142, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1800: Loss: 0.0257, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1830: Loss: 0.0150, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1860: Loss: 0.0117, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1890: Loss: 0.0183, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1920: Loss: 0.0327, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1950: Loss: 0.0046, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 1980: Loss: 0.0221, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2010: Loss: 0.0005, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2040: Loss: 0.0266, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2070: Loss: 0.0234, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2100: Loss: 0.0349, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2130: Loss: 0.0394, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2160: Loss: 0.0100, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2190: Loss: 0.0309, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2220: Loss: 0.0126, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2250: Loss: 0.0163, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2280: Loss: 0.0161, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2310: Loss: 0.0174, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2340: Loss: 0.0005, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2370: Loss: 0.0209, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2400: Loss: 0.0226, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2430: Loss: 0.0273, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2460: Loss: 0.0003, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2490: Loss: 0.0201, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2520: Loss: 0.0005, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2550: Loss: 0.0303, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2580: Loss: 0.0257, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2610: Loss: 0.0167, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2640: Loss: 0.0087, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2670: Loss: 0.0236, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2700: Loss: 0.0001, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2730: Loss: 0.0133, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2760: Loss: 0.0097, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2790: Loss: 0.0009, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2820: Loss: 0.0161, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2850: Loss: 0.0131, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2880: Loss: 0.0258, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2910: Loss: 0.0003, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2940: Loss: 0.0232, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 2970: Loss: 0.0006, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3000: Loss: 0.0176, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3030: Loss: 0.0134, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3060: Loss: 0.0339, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3090: Loss: 0.0914, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3120: Loss: 0.0221, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3150: Loss: 0.0183, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3180: Loss: 0.0926, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3210: Loss: 0.0227, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3240: Loss: 0.0007, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3270: Loss: 0.0240, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3300: Loss: 0.0285, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3330: Loss: 0.0001, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3360: Loss: 0.0298, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3390: Loss: 0.0268, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3420: Loss: 0.0231, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3450: Loss: 0.0241, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3480: Loss: 0.0241, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3510: Loss: 0.0054, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3540: Loss: 0.0001, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3570: Loss: 0.0099, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3600: Loss: 0.0002, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3630: Loss: 0.0002, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3660: Loss: 0.0002, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3690: Loss: 0.0229, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3720: Loss: 0.0184, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3750: Loss: 0.0002, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3780: Loss: 0.0008, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3810: Loss: 0.0241, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3840: Loss: 0.0283, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3870: Loss: 0.0212, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3900: Loss: 0.0237, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3930: Loss: 0.0238, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3960: Loss: 0.0283, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 3990: Loss: 0.0276, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 4020: Loss: 0.0242, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 4050: Loss: 0.0150, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 4080: Loss: 0.0408, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 4110: Loss: 0.0502, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 4140: Loss: 0.0060, Acc: 99.7%, LR: 0.000098
Epoch 2, Batch 4170: Loss: 0.0015, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4200: Loss: 0.0185, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4230: Loss: 0.0002, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4260: Loss: 0.0923, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4290: Loss: 0.0413, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4320: Loss: 0.0173, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4350: Loss: 0.0003, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4380: Loss: 0.0222, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4410: Loss: 0.0256, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4440: Loss: 0.0385, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4470: Loss: 0.0152, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4500: Loss: 0.0103, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4530: Loss: 0.0239, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4560: Loss: 0.0222, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4590: Loss: 0.0005, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4620: Loss: 0.0004, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4650: Loss: 0.0269, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4680: Loss: 0.0151, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4710: Loss: 0.0068, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4740: Loss: 0.0325, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4770: Loss: 0.1100, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4800: Loss: 0.0002, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4830: Loss: 0.0011, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4860: Loss: 0.0229, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4890: Loss: 0.0060, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4920: Loss: 0.0238, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4950: Loss: 0.0287, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 4980: Loss: 0.0461, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5010: Loss: 0.0324, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5040: Loss: 0.0268, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5070: Loss: 0.0226, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5100: Loss: 0.0286, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5130: Loss: 0.0410, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5160: Loss: 0.0087, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5190: Loss: 0.0001, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5220: Loss: 0.0223, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5250: Loss: 0.0378, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5280: Loss: 0.0001, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5310: Loss: 0.0002, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5340: Loss: 0.0174, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5370: Loss: 0.0316, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5400: Loss: 0.0003, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5430: Loss: 0.0168, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5460: Loss: 0.0370, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5490: Loss: 0.0985, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5520: Loss: 0.0002, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5550: Loss: 0.0008, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5580: Loss: 0.0230, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5610: Loss: 0.0353, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5640: Loss: 0.0002, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5670: Loss: 0.0001, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5700: Loss: 0.0168, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5730: Loss: 0.0096, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5760: Loss: 0.0001, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5790: Loss: 0.0094, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5820: Loss: 0.0077, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5850: Loss: 0.0339, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5880: Loss: 0.0146, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5910: Loss: 0.0005, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5940: Loss: 0.0247, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 5970: Loss: 0.0149, Acc: 99.7%, LR: 0.000097
Epoch 2, Batch 6000: Loss: 0.0109, Acc: 99.7%, LR: 0.000097
